ano	valor	n. de contratos	descrição	finalidade	tipo	date
2013	367265.47	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	367265.47	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	1077828.62	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	367265.47	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	401652.91	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	166500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	166500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	488700	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	488700	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	814500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	144000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	414000	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	517500	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	811575	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	811575	1	FINAME	produção / maquinário	financiamento	1/1/2013
2013	811575	1	FINAME	produção / maquinário	financiamento	1/1/2013
2012	249300	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	737999.12	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	159570	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	159570	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	115200	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	174193.55	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1209600	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	121950	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	144000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	144000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	648000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	174193.55	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	261000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	737999.12	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	648000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	171000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	599400	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	811575	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	288000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	1260000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	576000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	264600	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	288000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	89100	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	76500	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	459000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	348387.09	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279420.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	119750.79	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	114053.99	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279420.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	119750.79	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	114053.99	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279420.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	119750.79	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	114053.99	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	223536.19	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	95800.63	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	91243.19	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	55884.04	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	23950.16	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	22810.8	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279420.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	119750.79	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	114053.99	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	585000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	144000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	360000	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	174193.55	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	174193.55	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279420.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	119750.79	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	114053.99	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279420.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	119750.79	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	114053.99	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	55884.04	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	23950.16	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	22810.8	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	55884.04	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	23950.16	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	22810.8	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	254601.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	109114.44	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	103923.64	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	37799.46	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	36001.26	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	254601.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	109114.44	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	103923.64	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	169734.61	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	72742.96	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	69282.43	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	88199.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	264597.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	113398.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	108003.78	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	264597.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	113398.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	108003.78	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	176398.56	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	75598.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	72002.52	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	88199.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	37799.46	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	36001.26	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	176398.56	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	75598.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	72002.52	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	264597.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	113398.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	108003.78	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	440996.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188997.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180006.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	339469.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	145485.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	138564.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	84867.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	36371.48	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	34641.21	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	442221.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	189522.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180506.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	442221.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	189522.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180506.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	87954.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	37694.46	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	35901.26	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	263862.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	113083.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	107703.77	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	678938.44	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	290971.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	277129.69	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	169734.61	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	72742.96	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	69282.43	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	351817.12	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	150777.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	143605.02	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	254601.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	109114.44	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	103923.64	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	439771.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188472.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	179506.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	442221.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	189522.3	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	180506.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
